,ABMAG,DEC,DITHER,IDX,RA,SOURCE,THETA,VEL
3739,25.406179754,-21.5553348225,4,3739,8.25496504694,934,342.425349219,29.968091774
3743,21.2399219958,-21.4566208517,4,3743,8.05212686879,935,53.2566102489,3.88428867787
3747,22.9533318216,-21.4781502541,4,3747,8.2980193609,936,199.226360847,0.0125064655746
3751,23.959407827,-21.2670444933,4,3751,8.36797483356,937,36.7599261748,21.917862931
3755,24.9200702394,-21.5201295891,4,3755,7.97061670884,938,216.424361283,0.272170230142
3759,22.9916648798,-21.3305703768,4,3759,8.15448787519,939,97.3266217128,0.0427959480097
3763,23.7551012195,-21.5457849565,4,3763,8.27969657246,940,31.5454041245,0.121454935118
3767,20.5434625493,-21.3973004747,4,3767,8.06891690815,941,66.9437238137,0.037485214778
3771,20.2338710408,-21.2718841225,4,3771,8.07434572001,942,257.294408864,0.0243551310873
3775,21.3663985034,-21.583456209,4,3775,8.24057791365,943,265.874469873,0.467269095606
3779,25.5662899563,-21.4906675138,4,3779,8.1642456209,944,169.903236558,9.18886230849
3783,21.5549701845,-21.2114334142,4,3783,8.20140919389,945,67.8789825554,0.380571370391
3787,20.95439664,-21.2865446156,4,3787,7.99254953357,946,220.32444916,0.458809221229
3791,23.5278432901,-21.2589915945,4,3791,8.21245645565,947,321.304134865,4.35463069919
3795,20.8714290055,-21.3994277589,4,3795,8.13805635277,948,259.997298549,0.0650112279477
3799,21.4412377549,-21.5141747496,4,3799,8.22060630819,949,334.233245693,9.34492655194
3803,24.0519128454,-21.6289363238,4,3803,8.03653618053,950,355.656671855,0.125491277099
3807,20.0854084717,-21.2671624944,4,3807,7.96075364524,951,48.93835968,0.731171872052
3811,23.5664304682,-21.6423306667,4,3811,8.30773458085,952,157.383560941,2.72351159913
3815,21.2489821976,-21.2334025951,4,3815,7.94671193308,953,329.613709159,0.583849020262
3819,21.3314172117,-21.2356074549,4,3819,7.94535129272,954,198.523378066,2.65924559833
3823,22.0751848043,-21.2252588471,4,3823,8.11945650064,955,88.8340418717,0.0382621996609
3827,20.93548647,-21.3105434504,4,3827,8.09635838335,956,195.205895396,4.58547154036
3831,25.6383127035,-21.3691937467,4,3831,8.36267403656,957,223.903986726,0.214396291599
3835,22.5636179666,-21.511856134,4,3835,8.09966021824,958,300.616502721,27.7708676623
3839,21.616975137,-21.2855017759,4,3839,8.05530444471,959,329.108315259,11.0109839198
3843,23.5745243664,-21.4100723103,4,3843,8.05039762701,960,236.040349951,2.36075985546
3847,21.0661880212,-21.4440613248,4,3847,8.01453878664,961,198.583014008,0.286699273245
3851,21.902035548,-21.6324352621,4,3851,8.25946551552,962,79.101609158,0.0536506484894
3855,24.9768280279,-21.6402860331,4,3855,7.90447580205,963,103.996423729,0.760791988635
3859,21.7185626502,-21.3627769857,4,3859,8.21417805411,964,313.189219447,0.028805101237
3863,20.9128541975,-21.6304553302,4,3863,7.92252409782,965,85.736794967,0.502967274404
3867,21.2461283128,-21.3489127573,4,3867,8.01009271023,966,208.885800459,0.0168735329034
3871,24.5261579169,-21.4825248134,4,3871,7.9352157031,967,226.526333688,0.0435283229252
3875,21.0538246574,-21.635785744,4,3875,8.2704864563,968,281.009366337,0.0828265718759
3879,24.5627266922,-21.4193783132,4,3879,7.99765374334,969,180.632094029,0.0383689669512
3883,23.1948597144,-21.3046079543,4,3883,8.23051391246,970,17.7331937796,1.07046709615
3887,22.7071556999,-21.2042796207,4,3887,8.12877514224,971,30.6452375788,6.13915127364
3891,20.3496379759,-21.5761436038,4,3891,8.35547805858,972,298.180829771,0.584433704664
3895,25.2562892422,-21.5050665473,4,3895,7.96944871565,973,298.783216115,3.79602026609
3899,22.3045619343,-21.457700313,4,3899,8.13070194767,974,30.7348408976,0.389768254318
3903,25.3894022062,-21.4564695048,4,3903,7.93540980533,975,162.449258529,0.564717917915
3907,25.3190981379,-21.5820851284,4,3907,7.97826526223,976,36.6405154976,0.178708236358
3911,24.8477954156,-21.5350944595,4,3911,7.92680692593,977,155.8100648,0.0304634521573
3915,25.2440116613,-21.6551603082,4,3915,8.06145637897,978,159.960325734,2.26435310461
3919,25.823585136,-21.413874534,4,3919,8.22849061631,979,127.220591547,0.0375994551184
3923,22.7158725813,-21.2009482739,4,3923,8.0260653225,980,163.584483502,11.3050156009
3927,24.4249765659,-21.637871326,4,3927,8.04523573301,981,287.906786756,0.0275133792848
3931,21.1338213561,-21.3398330839,4,3931,7.91733418933,982,7.43113574858,0.41172492123
3935,25.2118888836,-21.4362457541,4,3935,8.04130937224,983,304.566627497,0.125385255057
3939,20.7465667965,-21.5360866575,4,3939,8.31761685251,984,196.359132553,0.016093784166
3943,25.1514788048,-21.5320871047,4,3943,8.17448748888,985,69.2508816648,6.2712167945
3947,20.1443544872,-21.2068705864,4,3947,8.37502233635,986,179.168473526,0.0599534283533
3951,25.1353555269,-21.6457900333,4,3951,8.2359212246,987,220.672154819,0.228452679995
3955,24.6501453216,-21.4062158807,4,3955,7.95246713855,988,187.845197344,15.42832256
3959,21.0027869661,-21.4314664698,4,3959,7.97017701094,989,211.868503957,0.0305917880658
3963,21.150398647,-21.2281707923,4,3963,8.08545761737,990,192.90179678,0.0814500410725
3967,24.8956607978,-21.598278547,4,3967,7.97641624912,991,116.853443187,0.0492063832977
3971,22.9302822411,-21.6854330951,4,3971,7.9023935535,992,192.533925792,4.46911215697
3975,23.0602739222,-21.258909462,4,3975,8.00266685497,993,227.148090552,10.8771672559
3979,22.265815849,-21.5378921807,4,3979,8.09064760323,994,230.741202237,2.06386324601
3983,23.98975258,-21.4930361941,4,3983,8.14885895934,995,65.0378762854,9.93261813672
3987,20.0624707147,-21.6400188611,4,3987,7.99509780951,996,67.2626694102,0.215798592526
3991,25.2096093432,-21.5868958716,4,3991,7.9725813718,997,27.074190035,0.11091575356
3995,24.5759627717,-21.5869045976,4,3995,8.23486568004,998,134.184946681,0.611887773927
3999,21.2839632267,-21.3591910759,4,3999,7.93757369556,999,224.217730693,0.115060702308
